component,rank,lag_spec,nobs,AIC,BIC,HQIC,resid_Ljung_Box_lag12_stat,resid_Ljung_Box_lag12_pvalue,resid_ARCH_LM_stat,resid_ARCH_LM_pvalue,resid_Jarque_Bera_stat,resid_Jarque_Bera_pvalue,resid_skewness,resid_kurtosis
RES,26,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-58.0865021130743,-2.0600641958890975,-35.31929542918492,41.49747216261503,4.045091980550648e-05,11.036012591982182,0.5258349472152759,169.69807969277107,1.4142630665325175e-37,0.2743053404928569,8.34638250061499
RES,27,"target:[1, 11] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-60.28295992346695,-7.205281896659912,-38.714027275571745,40.64927559406602,5.607483288221103e-05,10.40290048514393,0.5806595309694285,179.60455056284377,9.985444057523429e-40,0.30982008973479525,8.494272779707305
RES,28,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-59.637383929354826,-6.55970590254779,-38.06845128145962,41.838293426458804,3.545742874068387e-05,10.64425437653363,0.559626718650261,184.14557925811258,1.0310875208410878e-40,0.3444751796921373,8.556012579779123
RES,29,"target:[1, 11] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-57.00425315184512,4.919704546096412,-31.840498395967387,40.604707958227806,5.704243661070007e-05,8.901954973266347,0.7112812015463434,178.3799325756598,1.8420007388351274e-39,0.3054011684223063,8.476263527288573
RES,30,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-61.2669514823297,-11.138033345900837,-40.89629287042868,41.21521232844432,4.5104485068628236e-05,9.753563251837063,0.63757038498648,178.90476055657635,1.4168531890774342e-39,0.2613061538008632,8.493518955390323
RES,31,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-56.79249681287163,5.131460885069899,-31.6287420569939,41.317947536405555,4.335281082749616e-05,8.483963619131856,0.7462596779793216,192.02360018985766,2.0072664288834625e-42,0.36233380342892635,8.670954503167302
RES,32,"target:[1, 11] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-55.26409309410329,6.659864603838244,-30.100338338225555,41.09431197656473,4.725509122595638e-05,11.964704576487884,0.44851842456752633,169.0342216259782,1.9709932978624374e-37,0.328226964879742,8.32361255563599
RES,33,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-54.2901626856183,7.633795012323233,-29.126407929740566,42.363740837404805,2.8922767872623276e-05,12.035128555149129,0.4428625573821343,172.06376037624864,4.333403866950003e-38,0.34631384573073554,8.367281943004427
RES,34,"target:[1, 11] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-51.84879506615927,18.921442302916773,-23.090218202299,40.64688714044598,5.612627716822475e-05,9.834126716613053,0.6305099652787547,171.5454482359531,5.615380864928513e-38,0.31981146727790655,8.365641409304372
RES,35,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-51.30791735222664,19.462320016849404,-22.54934048836637,41.36881244086313,4.2510460784409406e-05,9.285760654586014,0.6783482762970656,182.8255018848081,1.9950174104728013e-40,0.36072607699430215,8.531612888920987
RES,36,"target:[1, 11] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-58.28553573520418,-2.2590978180189722,-35.518329051314794,40.608455777229494,5.696044066587141e-05,10.391357168203902,0.5816683855651825,180.53616691709,6.267140946253831e-40,0.31081152729622424,8.508461228357003
RES,37,"target:[1, 11] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-58.62905739722902,-2.6026194800438134,-35.861850713339635,39.44675903305513,8.880232342413548e-05,9.906699008743939,0.6241456980476521,190.2965811474366,4.760169762659412e-42,0.32201470259514936,8.654744340339459
RES,38,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-57.65009862592373,-1.6236607087385266,-34.88289194203435,41.9275063495127,3.4253738974927615e-05,10.675916404252023,0.5568777359247796,182.33348308705663,2.5514508961192174e-40,0.3430472796401107,8.528540561362405
RES,39,"target:[1, 11] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-55.087061670987495,9.785655917332207,-28.725032879115574,40.52388961225717,5.883906995826101e-05,8.8960481490209,0.7117827415397733,182.56032320919053,2.277873005362499e-40,0.30646590927358097,8.540614781171334
RES,40,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3]",141,-58.26132415540043,-2.234886238215225,-35.494117471511046,40.263703260591846,6.500878103244721e-05,9.88675352157995,0.6258951178943659,200.4813925627485,2.9242785782941184e-44,0.36380402096482173,8.796126196730489
RES,41,"target:[1, 11] | US_Retail:[1], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4]",141,-54.79961302044731,10.073104567872392,-28.43758422857539,41.30953927069068,4.349362706405803e-05,8.474255566627795,0.7470582365599616,193.07440296240438,1.186932709595675e-42,0.36184273813175366,8.686827542246975
RES,42,"target:[1, 11] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2], USD_VND:[1, 2, 3, 4, 5, 6]",141,-53.821883203503845,11.050834384815857,-27.459854411631923,39.61780585624252,8.320140372031764e-05,11.477746045124459,0.4884789356524645,179.3594960181484,1.1287046160697807e-39,0.347468654270625,8.481454009218735
