feature,component,target_lag_candidate_id,target_lags,target_lag_strategy,target_lag_preset,target_lag_source,acf_value,pacf_value,significance_threshold,selected_for_target_lags,target_lag_selection_fallback,lag_spec,exog_lags,n_train,n_val,Val RMSE,Val MAE,Val MAPE,Val Directional_Accuracy,target_lag,selected_ic,exog_lag,AIC,BIC,selected_score,nobs,rank_within_feature,selected_for_ffnn_grid,combo_rank,combo_score_sum,combo_source,lag_spec_strategy
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,190.0,-6252.188674648886,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,191.0,-6251.923677408836,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,192.0,-6251.7181549375455,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,193.0,-6251.458363785799,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,194.0,-6251.061492717566,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,195.0,-6251.001848417149,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,196.0,-6250.8592175129215,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,197.0,-6250.599426361175,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,198.0,-6250.496371403181,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,199.0,-6250.267519709472,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,200.0,-6250.110026539365,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,201.0,-6249.861427868845,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,202.0,-6249.816210429126,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,203.0,-6249.713155471132,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,204.0,-6249.345690717785,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,205.0,-6249.2697300653945,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,206.0,-6248.902866319719,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,207.0,-6248.7805694034005,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,208.0,-6248.486753293161,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,209.0,-6248.4107926407705,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,210.0,-6248.3836983351675,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,211.0,-6247.997353471352,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,212.0,-6247.488963649083,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,213.0,-6247.415916013646,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,214.0,-6247.019044945413,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,215.0,-6246.824218210197,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,216.0,-6246.632700081597,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,217.0,-6246.530402099957,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,218.0,-6246.427347141964,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,219.0,-6246.367702841547,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,220.0,-6245.965280785573,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,221.0,-6245.3032429456325,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,222.0,-6245.182064853524,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,223.0,-6245.043451793886,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,224.0,-6244.711545142183,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,225.0,-6244.646580725653,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,226.0,-6244.260235861837,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,227.0,-6243.852607717559,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,228.0,-6243.34689175243,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,229.0,-6242.930778725872,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,230.0,-6242.8548180734815,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,231.0,-6242.487954327806,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,232.0,-6241.8962565243555,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,233.0,-6240.974427532668,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,234.0,-6240.409306218284,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,235.0,-6240.1154901080445,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,236.0,-6240.012435150051,full_product,full_product
__ffnn_combo__,VMD3,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1,)}",,,,,,,,aic,,,,,,,,237.0,-6239.626090286235,full_product,full_product
